doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,min_docs,ngram_range,max_features,coherence,irbo
131535,253,Pruning Impact Analysis,0.6109963655471802,586,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131537,200,Causal Quantization Methods,0.5833795070648193,498,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131538,252,LLM Kernel Automatization,0.5201044082641602,585,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131539,158,Video Explainability Frameworks,0.5346432328224182,416,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131540,137,Velocity-Aware Action Recognition,0.5278410911560059,376,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131542,38,Algorithmic Logic Programming,0.5098587274551392,107,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131543,271,Spiking Mamba Architectures,0.5604829788208008,610,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131544,218,Concept Bank Expansion,0.6250358819961548,533,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131545,154,Bandit Learning Games,0.5942245721817017,406,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131546,154,Bandit Learning Games,0.5185462236404419,406,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131547,200,Causal Quantization Methods,0.5945786833763123,498,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131549,179,Self-Supervised Embodied Learning,0.5303876996040344,456,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131551,164,Cold Start Recommendation,0.5806966423988342,429,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131553,248,Zero-Shot Lidar Completion,0.556337833404541,579,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131554,222,Memristor-LLM Integration,0.553644061088562,538,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131556,228,Dynamic Scene Decomposition,0.5992996692657471,548,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131557,201,Cross-Lingual Scene Text SR,0.5413267612457275,502,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131558,238,Wildfire Multi-Agent Benchmarking,0.5179890394210815,568,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131562,65,Blind Channel Invariant Speech Representation,0.5499120354652405,166,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131563,248,Zero-Shot Lidar Completion,0.5979225635528564,579,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131564,260,Cryptographic Misuse Detection,0.5173459053039551,595,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131565,26,User Privacy Tools,0.5273420810699463,43,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131567,228,Dynamic Scene Decomposition,0.5817729234695435,548,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131568,178,Dietary Supplement CA Systems,0.5808905363082886,452,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131570,93,Grassmann Quantization Bounds,0.5337697863578796,262,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131575,100,Controlled Language Semantic Wikis,0.5217169523239136,286,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131578,254,Vision-Based Odometry Systems,0.541282057762146,588,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131579,190,Multiset Hypergraph Learning,0.5716333985328674,481,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131580,253,Pruning Impact Analysis,0.6228471994400024,586,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131581,63,Natural Language Chatbot Limitations,0.5879131555557251,161,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131584,247,Low-Resource Language Adaptation,0.5857324004173279,578,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131585,207,Compositional Attack Defense,0.6863240003585815,511,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131586,223,Latent Watermarking Systems,0.5924547910690308,539,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131588,218,Concept Bank Expansion,0.5536171793937683,533,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131590,7,Dynamic Semantics Resolution,0.5435703992843628,11,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131592,248,Zero-Shot Lidar Completion,0.6542810797691345,579,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131593,223,Latent Watermarking Systems,0.5921805500984192,539,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131594,246,Uncertainty-Aware 3D Lane Detection,0.6255913972854614,576,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131595,67,Epistemic Blame Theory,0.686225175857544,171,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131596,237,Chirality Feature Extraction,0.6189936399459839,566,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131598,248,Zero-Shot Lidar Completion,0.6175789833068848,579,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131599,57,Time-Series Pattern Discovery,0.5506633520126343,151,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131607,272,Prompt Adaptive Scaling,0.6128178238868713,611,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131609,141,Human-AI Symbiosis Ethics,0.629973828792572,386,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131610,160,Millimeter Wave 5G Integration,0.6397833228111267,418,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131611,253,Pruning Impact Analysis,0.5144829750061035,586,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131613,172,Abuse Intent Detection,0.7144792079925537,440,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131614,121,Project Planning Frameworks,0.5354512333869934,335,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131615,209,Low-Resource Corpus Quality,0.5431634187698364,516,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131618,104,Dual Code Gray Mapping,0.5179932713508606,297,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131619,227,LLM Ensemble Probability Fusion,0.5770977735519409,546,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131620,229,Emotion Diffusion Synthesis,0.5729891657829285,551,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131624,211,Carbon-Aware Scheduling,0.5407569408416748,519,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131626,112,Secure Function Computation Capacity,0.6269974708557129,312,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131627,18,Variable Word Rate Modeling,0.5179135203361511,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131628,274,Diffusion-Based Optimization Learning,0.5330073833465576,614,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131630,218,Concept Bank Expansion,0.5201970338821411,533,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131631,204,Cross-Modality Clue Integration,0.6037572622299194,506,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131632,43,Lazy Bureaucrat Scheduling,0.5453088283538818,116,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131633,173,Likelihood-Free Inference,0.7113832831382751,441,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131635,44,Planning-Augmented RL,0.5438133478164673,120,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131636,255,Multiscale Style Transfer,0.5773590803146362,589,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131637,227,LLM Ensemble Probability Fusion,0.5106726884841919,546,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131638,76,Single-Camera Gaze-Orientation Estimation,0.6086018681526184,200,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131639,253,Pruning Impact Analysis,0.7058800458908081,586,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131641,155,Characteristic-Driven Summarization,0.5149350166320801,412,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131645,44,Planning-Augmented RL,0.5492163300514221,120,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131649,228,Dynamic Scene Decomposition,0.6154404878616333,548,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131651,223,Latent Watermarking Systems,0.5850636959075928,539,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131653,19,Socio-Technical Collaboration Networks,0.6076951026916504,26,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131654,192,Cross-Modal Prototype Matching,0.5998380780220032,486,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131655,148,Symbolic Music Generation,0.6951195001602173,399,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131656,97,Intrinsic Dimension Analysis,0.5125057101249695,268,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131657,53,Context-Dependent Classification,0.5139580965042114,141,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131658,177,Diffusion-Based Image Refinement,0.6887162327766418,451,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131659,137,Velocity-Aware Action Recognition,0.5997545719146729,376,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131660,204,Cross-Modality Clue Integration,0.663043737411499,506,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131662,158,Video Explainability Frameworks,0.6080031991004944,416,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131663,155,Characteristic-Driven Summarization,0.5034929513931274,412,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131664,126,Differential Privacy Mechanisms,0.7107752561569214,347,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131665,2,Parallel Debugging and Extension Language Debugging Systems,0.6236502528190613,3,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131666,202,Heat-Diffusion Generative Models,0.5231522917747498,503,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131667,177,Diffusion-Based Image Refinement,0.5582085251808167,451,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131668,122,Social Network Aggregation Dynamics,0.5822806358337402,341,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131669,148,Symbolic Music Generation,0.7262039184570312,399,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131670,103,Rate-Distortion Testing,0.5220834016799927,293,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131674,109,Dynamic Network Optimization,0.5191830396652222,306,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131675,55,Adaptive Motivation Learning,0.5002976655960083,148,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131676,77,Quantum Algorithmic Complexity,0.7592302560806274,202,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131677,122,Social Network Aggregation Dynamics,0.5917960405349731,341,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131680,26,User Privacy Tools,0.5774641036987305,43,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131681,77,Quantum Algorithmic Complexity,0.6291289329528809,202,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131682,210,AR-Resistant Audio Watermarking,0.5862135291099548,517,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131683,98,Fuzzy Imaging Fusion,0.6046543121337891,271,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131686,157,Audio Prior Networks,0.5631060600280762,414,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131687,176,Interpretable Neural Architectures,0.6961124539375305,446,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131688,149,Psychiatric Readmission Prediction,0.551483154296875,400,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131689,36,Dynamic Topic Modeling,0.5525597333908081,100,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131693,149,Psychiatric Readmission Prediction,0.5604961514472961,400,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131694,228,Dynamic Scene Decomposition,0.5363695621490479,548,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131695,171,Modifier-Monster Theory,0.5391483902931213,439,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131696,207,Compositional Attack Defense,0.635802149772644,511,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131698,249,Vision-Language Model Compression,0.6224325895309448,581,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131700,261,Adversarial Motion Optimization,0.583304226398468,596,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131701,135,Edge-Cloud Deployment,0.5467608571052551,372,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131702,167,Thermal Emotion Recognition,0.6400798559188843,434,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131705,165,Random Layer Mixup,0.5411996841430664,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131708,16,Dynamic Market Optimization,0.5561986565589905,22,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131710,63,Natural Language Chatbot Limitations,0.5572291016578674,161,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131711,179,Self-Supervised Embodied Learning,0.5850837230682373,456,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131712,185,Human Feedback Modeling,0.5117915868759155,468,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131713,57,Time-Series Pattern Discovery,0.5181163549423218,151,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131714,48,Semantic Polarity Learning,0.6316410899162292,129,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131715,184,Event-Based Vision UpSampling,0.6225857138633728,465,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131716,179,Self-Supervised Embodied Learning,0.5726397037506104,456,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131720,227,LLM Ensemble Probability Fusion,0.6122082471847534,546,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131723,253,Pruning Impact Analysis,0.5867356061935425,586,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131725,178,Dietary Supplement CA Systems,0.6495609283447266,452,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131728,120,Kernel Herding Methods,0.5239452123641968,334,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131729,166,Multimodal Semantic Forecasting,0.5700945258140564,433,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131730,190,Multiset Hypergraph Learning,0.5635629296302795,481,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131731,22,Spatial-Textual Document Analysis,0.5635722279548645,31,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131732,164,Cold Start Recommendation,0.5783359408378601,429,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131734,98,Fuzzy Imaging Fusion,0.5741405487060547,271,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131735,235,GenAI in Education,0.5257154703140259,558,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131736,12,Predictor-Based Parsing,0.5229174494743347,17,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131737,262,Neural Field Dataset Compression,0.5489355325698853,597,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131740,149,Psychiatric Readmission Prediction,0.5290141701698303,400,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131741,273,Multi-Layer Depth Ambiguity Resolution,0.5569652318954468,613,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131744,262,Neural Field Dataset Compression,0.5136740803718567,597,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131745,160,Millimeter Wave 5G Integration,0.5896608829498291,418,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131749,11,Polysemantic Feature Modeling and Ambiguity Handling in Logic Systems,0.5868328213691711,16,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131751,236,Deformation-Based Diffusion Synthesis,0.5965357422828674,560,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131752,185,Human Feedback Modeling,0.5533417463302612,468,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
131754,179,Self-Supervised Embodied Learning,0.6657813787460327,456,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
